"passenger_count","trip_distance","payment_type","fare_amount","extra","mta_tax","tip_amount","tolls_amount","improvement_surcharge","total_amount"
1,17.8,1,52,0,0.5,11.65,5.54,0.3,69.99
1,18.3,1,52,0,0.5,10,5.54,0.3,68.34
1,9.92,1,30.5,0.5,0.5,7.47,5.54,0.3,44.81
1,13.5,1,39,0.5,0.5,3,5.54,0.3,48.84
2,12.6,1,37,0.5,0.5,8.75,5.54,0.3,52.59
1,9.86,1,28.5,0.5,0.5,4.59,5.54,0.3,39.93
1,11.25,1,33.5,0.5,0.5,8.07,5.54,0.3,48.41
3,9.3,1,28,0.5,0.5,7,5.54,0.3,41.84
1,11.12,1,31.5,0.5,0.5,9.58,5.54,0.3,47.92
3,8.1,1,23.5,0.5,0.5,5,5.54,0.3,35.34
1,19,1,52,0,0.5,12,5.54,0.3,70.34
1,9.1,1,26,0.5,0.5,6.55,5.54,0.3,39.39
3,7.8,1,22,0.5,0.5,7.2,5.54,0.3,36.04
1,7.74,1,22.5,0.5,0.5,3,5.54,0.3,32.34
1,10.56,1,31,0.5,0.5,9.46,5.54,0.3,47.3
1,7.63,1,22.5,0.5,0.5,5.87,5.54,0.3,35.21
1,22.5,1,52,0,0.5,14.58,5.54,0.3,72.92
1,10.24,1,31,0.5,0.5,7.57,5.54,0.3,45.41
1,9.4,1,27.5,0.5,0.5,6.85,5.54,0.3,41.19
1,8.66,1,24.5,0.5,0.5,6.27,5.54,0.3,37.61
1,19.13,1,52,0,0.5,5,5.54,0.3,63.34
1,10.28,1,29,0.5,0.5,6,5.54,0.3,41.84
1,7.88,1,23,0.5,0.5,3,5.54,0.3,32.84
1,13.6,1,39,0.5,0.5,8.57,2.54,0.3,51.41
2,10.32,1,30.5,0.5,0.5,5,5.54,0.3,42.34
2,20.84,1,52,0,0.5,7,5.54,0.3,65.34
1,11.6,1,34.5,0.5,0.5,5,5.54,0.3,46.34
2,10.13,1,29,0.5,0.5,8.96,5.54,0.3,44.8
1,21.8,1,52,0,0.5,10,5.54,0.3,68.34
1,0.03,1,52,0,0.5,8,5.54,0.3,66.34
1,17.37,1,52,0,0.5,11.67,5.54,0.3,70.01
1,21.1,1,52,0,0.5,11.66,5.54,0.3,70
3,9.9,1,28,0.5,0.5,6.95,5.54,0.3,41.79
1,18.4,1,52,0,0.5,11.65,5.54,0.3,69.99
1,9.7,1,28,0.5,0.5,5,5.54,0.3,39.84
1,11.4,1,32,0.5,0.5,6,5.54,0.3,44.84
1,10.94,1,36,0.5,0.5,8.57,5.54,0.3,51.41
1,20.2,1,52,0,0.5,11.66,5.54,0.3,70
2,8.83,1,27.5,0.5,0.5,6.87,5.54,0.3,41.21
1,8.96,1,25.5,0.5,0.5,6.47,5.54,0.3,38.81
1,8.9,1,25.5,0.5,0.5,5,5.54,0.3,37.34
1,8.2,1,24.5,0.5,0.5,7.8,5.54,0.3,39.14
2,19.1,1,52,0,0.5,11.67,5.54,0.3,70.01
1,18.5,1,52,0,0.5,14.55,5.54,0.3,72.89
2,22.46,1,52,0,0.5,11.67,5.54,0.3,70.01
1,17.78,1,52,0,0.5,6,5.54,0.3,64.34
2,8,1,22.5,0.5,0.5,5.86,5.54,0.3,35.2
1,18.64,1,52,0,0.5,7,5.54,0.3,65.34
3,10.84,1,30.5,0.5,0.5,7.47,5.54,0.3,44.81
1,11.09,1,33,0.5,0.5,5,5.54,0.3,44.84
2,12.2,1,35,0.5,0.5,8.35,5.54,0.3,50.19
2,20,1,52,0,0.5,11.65,5.54,0.3,69.99
1,17.51,1,52,0,0.5,10,5.54,0.3,68.34
1,9.23,1,26,0.5,0.5,5,5.54,0.3,37.84
3,19.6,1,52,0,0.5,7,5.54,0.3,65.34
1,19.1,1,52,0,0.5,11.65,5.54,0.3,69.99
1,17.75,1,52,0,0.5,11.67,5.54,0.3,70.01
1,18.98,1,52,0,0.5,14.58,5.54,0.3,72.92
1,8.66,1,25,0.5,0.5,6.37,5.54,0.3,38.21
1,17.86,1,52,0,0.5,5,5.54,0.3,63.34
1,8.57,1,24.5,0.5,0.5,6.27,5.54,0.3,37.61
1,7.67,1,22,0.5,0.5,5.77,5.54,0.3,34.61
1,17,1,52,0,0.5,11.65,5.54,0.3,69.99
1,8.5,1,24.5,0.5,0.5,7.8,5.54,0.3,39.14
1,17.5,1,52,0,0.5,10,5.54,0.3,68.34
1,18.36,1,52,0,0.5,10,5.54,0.3,68.34
1,19.36,1,52,0,0.5,11.67,5.54,0.3,70.01
1,13.12,1,36,0.5,0.5,12.85,5.54,0.3,55.69
1,18.4,1,52,0,0.5,11.65,5.54,0.3,69.99
2,10.81,1,33,0.5,0.5,7.97,5.54,0.3,47.81
1,17.4,1,52,0,0.5,14.55,5.54,0.3,72.89
1,7.76,1,23,0.5,0.5,5.97,5.54,0.3,35.81
1,9.75,1,28.5,0.5,0.5,8.84,5.54,0.3,44.18
1,7.5,1,22,0.5,0.5,5.75,5.54,0.3,34.59
1,8.1,1,23.5,0.5,0.5,5,5.54,0.3,35.34
1,9.69,1,27.5,0.5,0.5,6.87,5.54,0.3,41.21
1,10.73,1,30.5,0.5,0.5,5,5.54,0.3,42.34
1,20.3,1,52,0,0.5,10,5.54,0.3,68.34
1,19.2,1,52,0,0.5,11.65,5.54,0.3,69.99
1,10.4,1,29,0.5,0.5,7.15,5.54,0.3,42.99
1,8.86,1,25,0.5,0.5,6.37,5.54,0.3,38.21
1,8.85,1,25.5,0.5,0.5,8.08,5.54,0.3,40.42
2,4.54,1,16.5,0.5,0.5,3.66,5.54,0.3,27
1,15.8,1,42.5,0.5,0.5,4,5.54,0.3,53.34
1,7.8,1,23,0.5,0.5,6,5.54,0.3,35.84
1,10.9,1,32,0.5,0.5,7.75,5.54,0.3,46.59
1,8.26,1,23.5,0.5,0.5,6.07,5.54,0.3,36.41
1,6.82,1,21.5,0.5,0.5,5.67,5.54,0.3,34.01
1,8.9,1,25.5,0.5,0.5,6.45,5.54,0.3,38.79
2,17.49,1,52,0,0.5,7,5.54,0.3,65.34
1,17.8,1,52,0,0.5,11.65,5.54,0.3,69.99
1,8.3,1,24,0.5,0.5,6.15,5.54,0.3,36.99
1,9.12,1,26,0.5,0.5,4.93,5.54,0.3,37.77
1,17.6,1,52,0,0.5,11.65,5.54,0.3,69.99
3,10.28,1,29.5,0.5,0.5,5.5,5.54,0.3,41.84
2,23.2,1,61.5,0.5,0.5,14.75,11.08,0.3,88.63
1,9.03,1,27,0.5,0.5,8.46,5.54,0.3,42.3
2,9.8,1,28.5,0.5,0.5,5,5.54,0.3,40.34
2,8.6,1,25,0.5,0.5,7.95,5.54,0.3,39.79
1,9.9,1,28,0.5,0.5,6,5.54,0.3,40.84
2,17.43,1,52,0,0.5,11.67,5.54,0.3,70.01
2,17.22,1,52,0,0.5,11.67,5.54,0.3,70.01
1,9.36,1,26.5,0.5,0.5,2,5.54,0.3,35.34
2,20,1,52,0,0.5,6,5.54,0.3,64.34
1,17.01,1,52,0,0.5,11.67,5.54,0.3,70.01
1,8.51,1,25,0.5,0.5,4,5.54,0.3,35.84
1,8.25,1,24.5,0.5,0.5,7.84,5.54,0.3,39.18
1,19.18,1,52,0,0.5,11.67,5.54,0.3,70.01
2,13.12,1,35.5,0.5,0.5,5,5.54,0.3,47.34
1,9.36,1,27.5,0.5,0.5,6,5.54,0.3,40.34
1,9.7,1,28.5,0.5,0.5,7.05,5.54,0.3,42.39
2,10.45,1,30,0.5,0.5,6,5.54,0.3,42.84
1,8.78,1,25,0.5,0.5,5,5.54,0.3,36.84
1,17.4,1,52,0,0.5,14.55,5.54,0.3,72.89
1,11.98,1,34.5,0.5,0.5,5,5.54,0.3,46.34
1,16.86,1,52,0,0.5,11.67,5.54,0.3,70.01
1,9.2,1,27,0.5,0.5,6.75,5.54,0.3,40.59
1,17.34,1,52,0,0.5,11.67,5.54,0.3,70.01
1,16.9,1,52,0,0.5,11.67,5.54,0.3,70.01
1,11.15,1,31.5,0.5,0.5,7.67,5.54,0.3,46.01
1,8.2,1,25.5,0.5,0.5,6.45,5.54,0.3,38.79
1,10.29,1,30.5,0.5,0.5,7.47,5.54,0.3,44.81
1,9.91,1,28.5,0.5,0.5,4,5.54,0.3,39.34
1,9.22,1,26.5,0.5,0.5,6.67,5.54,0.3,40.01
1,18.5,1,52,0,0.5,14.58,5.54,0.3,72.92
1,9.68,1,27.5,0.5,0.5,6.87,5.54,0.3,41.21
3,9.03,1,27.5,0.5,0.5,6.87,5.54,0.3,41.21
1,20.48,1,52,0,0.5,11.67,5.54,0.3,70.01
1,9.26,1,26.5,0.5,0.5,3.66,5.54,0.3,37
1,16.26,1,45,0.5,0.5,10.37,5.54,0.3,62.21
1,16.65,1,45,0.5,0.5,12.96,5.54,0.3,64.8
1,10.09,1,28.5,0.5,0.5,7.07,5.54,0.3,42.41
1,7.52,1,23,0.5,0.5,5.97,5.54,0.3,35.81
1,11.68,1,33.5,0.5,0.5,5,5.54,0.3,45.34
2,17.2,1,52,0,0.5,11.65,5.54,0.3,69.99
1,8.31,1,25,0.5,0.5,6.37,5.54,0.3,38.21
1,9.86,1,28.5,0.5,0.5,7.07,5.54,0.3,42.41
1,8.72,1,25,0.5,0.5,6.37,5.54,0.3,38.21
1,10.6,1,30.5,0.5,0.5,7.46,5.54,0.3,44.8
1,16.9,1,52,0,0.5,11.65,5.54,0.3,69.99
1,10.1,1,29.5,0.5,0.5,7.25,5.54,0.3,43.59
2,6.58,1,21,0.5,0.5,5.57,5.54,0.3,33.41
1,8.53,1,24.5,0.5,0.5,6.27,5.54,0.3,37.61
1,17.56,1,52,0,0.5,6,5.54,0.3,64.34
1,10.04,1,28,0.5,0.5,6.97,5.54,0.3,41.81
2,11.57,1,33.5,0.5,0.5,7,5.54,0.3,47.34
1,9.4,1,28,0.5,0.5,4,5.54,0.3,38.84
1,7.5,1,29.5,0.5,0.5,9.05,5.54,0.3,45.39
1,10.64,1,31.5,0.5,0.5,7,5.54,0.3,45.34
1,11.26,1,32,0.5,0.5,9.71,5.54,0.3,48.55
2,17.18,1,52,0,0.5,11.67,5.54,0.3,70.01
1,4.05,1,13.5,0.5,0.5,2,5.54,0.3,22.34
1,20.6,1,52,0,0.5,11.66,5.54,0.3,70
1,18.45,1,52,0,0.5,10,5.54,0.3,68.34
1,18.1,1,52,0,0.5,5,5.54,0.3,63.34
3,18.46,1,52,0,0.5,11.67,5.54,0.3,70.01
1,9.9,1,28,0.5,0.5,5,5.54,0.3,39.84
1,18.03,1,52,0,0.5,6,5.54,0.3,64.34
1,9.8,1,28.5,0.5,0.5,5,5.54,0.3,40.34
1,19.2,1,52,0,0.5,6,5.54,0.3,64.34
1,16.25,1,52,0,0.5,11.67,5.54,0.3,70.01
1,18.37,1,52,0,0.5,5,5.54,0.3,63.34
1,27.5,1,52,0,0.5,11.67,5.54,0.3,70.01
3,17.54,1,52,0,0.5,11.67,5.54,0.3,70.01
2,17.6,1,52,0,0.5,11.65,5.54,0.3,69.99
2,8.82,1,25.5,0.5,0.5,5.66,5.54,0.3,38
2,8.13,1,23,0.5,0.5,7.46,5.54,0.3,37.3
1,8.9,1,26,0.5,0.5,5,5.54,0.3,37.84
1,17.1,1,52,0,0.5,11.65,5.54,0.3,69.99
1,9.68,1,27.5,0.5,0.5,3,5.54,0.3,37.34
1,19.2,1,52,0,0.5,5,5.54,0.3,63.34
1,18.6,1,52,0,0.5,8.5,5.54,0.3,66.84
1,10.77,1,30.5,0.5,0.5,7.47,5.54,0.3,44.81
1,13.17,1,38,0.5,0.5,8.97,5.54,0.3,53.81
1,9.3,1,26.5,0.5,0.5,6.65,5.54,0.3,39.99
1,6.8,1,20,0.5,0.5,5.35,5.54,0.3,32.19
1,10.79,1,31,0.5,0.5,7.57,5.54,0.3,45.41
1,9.56,1,27.5,0.5,0.5,3,5.54,0.3,37.34
1,11.8,1,33.5,0.5,0.5,5,5.54,0.3,45.34
3,16.53,1,52,0,0.5,5,5.54,0.3,63.34
1,18.6,1,52,0,0.5,10,5.54,0.3,68.34
2,18.8,1,52,0,0.5,6.66,5.54,0.3,65
1,4.9,1,16.5,0.5,0.5,5.84,5.54,0.3,29.18
2,9.46,1,52,0,0.5,11.67,5.54,0.3,70.01
1,18.1,1,52,0,0.5,5,5.54,0.3,63.34
2,11.09,1,31,0.5,0.5,10,5.54,0.3,47.84
1,20.16,1,52,0,0.5,8.75,5.54,0.3,67.09
1,9.1,1,25.5,0.5,0.5,6.46,5.54,0.3,38.8
2,21,1,52,0,0.5,11.65,5.54,0.3,69.99
3,19.84,1,52,0,0.5,8.75,5.54,0.3,67.09
1,20,1,52,0,0.5,11.65,5.54,0.3,69.99
2,19,1,52,0,0.5,5.83,5.54,0.3,64.17
1,20.28,1,52,0,0.5,11.67,5.54,0.3,70.01
1,10.3,1,30,0.5,0.5,7.35,5.54,0.3,44.19
2,9.6,1,26.5,0.5,0.5,6.67,5.54,0.3,40.01
1,10.39,1,30,0.5,0.5,7.37,5.54,0.3,44.21
1,19.9,1,52,0,0.5,11.66,5.54,0.3,70
1,10.49,1,29,0.5,0.5,2,5.54,0.3,37.84
1,22.11,1,52,0,0.5,14.58,5.54,0.3,72.92
1,16.2,1,52,0,0.5,11.67,5.54,0.3,70.01
1,7.7,1,22,0.5,0.5,4.33,5.54,0.3,33.17
1,18.69,1,52,0,0.5,14.58,5.54,0.3,72.92
2,9.76,1,27.5,0.5,0.5,8.58,5.54,0.3,42.92
1,11.14,1,32,0.5,0.5,7.77,5.54,0.3,46.61
2,8.97,1,25.5,0.5,0.5,8.08,5.54,0.3,40.42
2,18.6,1,52,0,0.5,5,5.54,0.3,63.34
1,18.2,1,52,0,0.5,11,5.54,0.3,69.34
2,6.3,1,19.5,0.5,0.5,5.27,5.54,0.3,31.61
1,1.27,1,52,0,0.5,8.66,5.54,0.3,67
1,10.01,1,28.5,0.5,0.5,7.07,5.54,0.3,42.41
1,10.43,1,28.5,0.5,0.5,7.07,5.54,0.3,42.41
1,8.17,1,26.5,0.5,0.5,4,5.54,0.3,37.34
1,21.21,1,52,0,0.5,11.67,5.54,0.3,70.01
1,19.5,1,52,0,0.5,9,5.54,0.3,67.34
1,14.3,1,39,0.5,0.5,11.45,5.54,0.3,57.29
1,8.1,1,24,0.5,0.5,5,5.54,0.3,35.84
1,8.7,1,26.5,0.5,0.5,6.66,5.54,0.3,40
1,7.9,1,22.5,0.5,0.5,5.85,5.54,0.3,35.19
1,11.6,1,32,0.5,0.5,3.5,5.54,0.3,42.34
1,23,1,52,0,0.5,6,5.54,0.3,64.34
2,7.9,1,23,0.5,0.5,5.95,5.54,0.3,35.79
2,15.9,1,52,0,0.5,10,5.54,0.3,68.34
1,12.2,1,33.5,0.5,0.5,5,5.54,0.3,45.34
1,12.08,1,34,0.5,0.5,8.17,5.54,0.3,49.01
1,7.6,1,22.5,0.5,0.5,5.85,5.54,0.3,35.19
1,11.96,1,33.5,0.5,0.5,8.07,5.54,0.3,48.41
1,12.26,1,35,0.5,0.5,8.37,5.54,0.3,50.21
1,16.8,1,52,0,0.5,5,5.54,0.3,63.34
1,11,1,30.5,0.5,0.5,5,5.54,0.3,42.34
1,7.8,1,23.5,0.5,0.5,6.07,5.54,0.3,36.41
1,15.8,1,42,0.5,0.5,12.2,5.54,0.3,61.04
1,17.16,1,52,0,0.5,11.67,5.54,0.3,70.01
1,16.9,1,52,0,0.5,11.65,5.54,0.3,69.99
1,7.5,1,21.5,0.5,0.5,5.65,5.54,0.3,33.99
1,10.17,1,28,0.5,0.5,5,5.54,0.3,39.84
1,10.2,1,29.5,0.5,0.5,6,5.54,0.3,42.34
1,6.4,1,19.5,0.5,0.5,7.9,5.54,0.3,34.24
2,16.33,1,52,0,0.5,11.67,5.54,0.3,70.01
1,10.06,1,28,0.5,0.5,6.97,5.54,0.3,41.81
1,16.49,1,52,0,0.5,9,5.54,0.3,67.34
1,10.5,1,29,0.5,0.5,8.96,5.54,0.3,44.8
1,9.1,1,25.5,0.5,0.5,8.05,5.54,0.3,40.39
1,9.52,1,27.5,0.5,0.5,6,5.54,0.3,40.34
1,9.29,1,26.5,0.5,0.5,6.67,5.54,0.3,40.01
1,10.8,1,31.5,0.5,0.5,11.5,5.54,0.3,49.84
2,18.3,1,52,0,0.5,11.65,5.54,0.3,69.99
1,17.5,1,48,0.5,0.5,10.95,5.54,0.3,65.79
1,18.67,1,52,0,0.5,11.67,5.54,0.3,70.01
1,18.25,1,52,0,0.5,10,5.54,0.3,68.34
1,17.8,1,52,0,0.5,6,5.54,0.3,64.34
2,17.56,1,52,0,0.5,14.58,5.54,0.3,72.92
1,8.94,1,25.5,0.5,0.5,6.47,5.54,0.3,38.81
3,21.01,1,52,0,0.5,10,5.54,0.3,68.34
1,8.51,1,24.5,0.5,0.5,3.66,5.54,0.3,35
3,18.3,1,52,0,0.5,14.55,5.54,0.3,72.89
1,10.34,1,30.5,0.5,0.5,9.34,5.54,0.3,46.68
1,7.5,1,24,0,0.5,5,5.54,0.3,35.34
1,17.3,1,52,0,0.5,11.65,5.54,0.3,69.99
1,11.28,1,32,0,0.5,7.67,5.54,0.3,46.01
1,17.17,1,52,0,0.5,11.67,5.54,0.3,70.01
1,22.4,1,52,0,0.5,11.65,5.54,0.3,69.99
1,8.37,1,26,0,0.5,8.08,5.54,0.3,40.42
1,9.8,1,28,0,0.5,6.86,5.54,0.3,41.2
1,21.76,1,52,0,0.5,11.67,5.54,0.3,70.01
2,24.6,1,52,0,0.5,11.65,5.54,0.3,69.99
1,10.57,1,30.5,0,0.5,7.37,5.54,0.3,44.21
1,11.6,1,33.5,0,0.5,7.95,5.54,0.3,47.79
2,19.2,1,52,0,0.5,8,5.54,0.3,66.34
1,11.62,1,33.5,0,0.5,7.97,5.54,0.3,47.81
2,17.18,1,52,0,0.5,11.67,5.54,0.3,70.01
1,9.51,1,27.5,0,0.5,10.15,5.54,0.3,43.99
1,20.1,1,52,0,0.5,11.65,5.54,0.3,69.99
1,8.3,1,23.5,0,0.5,5.16,5.54,0.3,35
1,17.6,1,52,0,0.5,10,5.54,0.3,68.34
1,8.7,1,27,0,0.5,6.65,5.54,0.3,39.99
1,19.3,1,52,0,0.5,11.65,5.54,0.3,69.99
1,10.4,1,31,0,0.5,7.45,5.54,0.3,44.79
1,22.1,1,52,0,0.5,9,5.54,0.3,67.34
1,17.52,1,52,0,0.5,6,5.54,0.3,64.34
1,12.45,1,36.5,0,0.5,8.57,5.54,0.3,51.41
1,20.6,1,52,0,0.5,10,5.54,0.3,68.34
1,18.08,1,52,0,0.5,11.67,5.54,0.3,70.01
1,10.1,1,31,0,0.5,9.3,5.54,0.3,46.64
1,17.8,1,52,0,0.5,8,5.54,0.3,66.34
1,22.24,1,52,0,0.5,8,5.54,0.3,66.34
1,14.4,1,38.5,0,0.5,11.2,5.54,0.3,56.04
1,8.9,1,26.5,0,0.5,6.55,5.54,0.3,39.39
3,16.32,1,52,0,0.5,9,5.54,0.3,67.34
2,17.73,1,52,0,0.5,6.66,5.54,0.3,65
1,11.6,1,34,0,0.5,8.05,5.54,0.3,48.39
1,19.33,1,52,0,0.5,17.5,5.54,0.3,75.84
2,22.31,1,52,0,0.5,10,5.54,0.3,68.34
1,17.2,1,52,0,0.5,9,5.54,0.3,67.34
1,18.04,1,52,0,0.5,5,5.54,0.3,63.34
2,17.2,1,52,0,0.5,3,5.54,0.3,61.34
1,17.68,1,52,0,0.5,11.67,5.54,0.3,70.01
2,18.89,1,52,0,0.5,5,5.54,0.3,63.34
3,17.9,1,52,0,0.5,11.65,5.54,0.3,69.99
2,14.45,1,52,0,0.5,11.8,5.54,0.3,70.14
2,11.2,1,33.5,0,0.5,5,5.54,0.3,44.84
1,11.04,1,31.5,0,0.5,8,5.54,0.3,45.84
1,9.4,1,27.5,0,0.5,6.75,5.54,0.3,40.59
1,11.46,1,33,0,0.5,9.84,5.54,0.3,49.18
1,10.63,1,30,0,0.5,9.08,5.54,0.3,45.42
1,17.89,1,52,0,0.5,11.67,5.54,0.3,70.01
1,17.5,1,52,0,0.5,11.65,5.54,0.3,69.99
1,19.38,1,52,0,0.5,11.67,5.54,0.3,70.01
1,19.77,1,52,0,0.5,8,5.54,0.3,66.34
2,9.39,1,28,0,0.5,8.58,5.54,0.3,42.92
2,0.1,1,52,0,0.5,6,5.54,0.3,64.34
1,20.14,1,52,0,0.5,11.67,5.54,0.3,70.01
1,7.6,1,22.5,0,0.5,5,5.54,0.3,33.84
1,6.6,1,21.5,0,0.5,3.5,11.08,0.3,36.88
2,6.5,1,22,0,0.5,5.65,5.54,0.3,33.99
1,10.02,1,31,0,0.5,7.47,5.54,0.3,44.81
1,17.44,1,52,0,0.5,11.67,5.54,0.3,70.01
1,18,1,52,0,0.5,11.65,5.54,0.3,69.99
2,11.16,1,34,0,0.5,1,11.08,0.3,46.88
1,23.65,1,52,0,0.5,6,5.54,0.3,64.34
1,25.3,1,52,0,0.5,14.55,5.54,0.3,72.89
1,18.32,1,52,0,0.5,6,5.54,0.3,64.34
1,9.1,1,29.5,0,0.5,8.95,5.54,0.3,44.79
1,17.69,1,52,0,0.5,11.67,5.54,0.3,70.01
1,10.2,1,29,0,0.5,7.05,5.54,0.3,42.39
1,9.7,1,26.5,0,0.5,6.55,5.54,0.3,39.39
1,8.6,1,27,0,0.5,8.3,5.54,0.3,41.64
1,9.2,1,29,0,0.5,5,5.54,0.3,40.34
1,9.46,1,28.5,0,0.5,6.97,5.54,0.3,41.81
1,8.9,1,26,0,0.5,8.05,5.54,0.3,40.39
1,8.79,1,25.5,0,0.5,5.55,5.54,0.3,37.39
1,7.3,1,24,0,0.5,4,5.54,0.3,34.34
1,17.41,1,52,0,0.5,11.67,5.54,0.3,70.01
1,8.2,1,25.5,0,0.5,6.35,5.54,0.3,38.19
1,8.41,1,24,0,0.5,6.07,5.54,0.3,36.41
2,9.88,1,29.5,0,0.5,7.17,5.54,0.3,43.01
1,28.3,1,52,0,0.5,11.65,5.54,0.3,69.99
2,20.3,1,52,0,0.5,11.66,5.54,0.3,70
3,19.14,1,52,0,0.5,11.67,5.54,0.3,70.01
3,17.18,1,52,0,0.5,11.67,5.54,0.3,70.01
1,18.02,1,56,0,0.5,5,5.54,0.3,67.34
1,3.8,1,12,0,0.5,3.65,5.54,0.3,21.99
1,16.9,1,52,0,0.5,11.65,5.54,0.3,69.99
2,20.6,1,52,0,0.5,5.69,5.54,0.3,64.03
1,8.32,1,25,0,0.5,6.27,5.54,0.3,37.61
1,16.95,1,52,0,0.5,11.67,5.54,0.3,70.01
1,12.6,1,40,0,0.5,9.25,5.54,0.3,55.59
1,11.79,1,37.5,0,0.5,8.77,5.54,0.3,52.61
1,18.02,1,48.5,0,0.5,10.97,5.54,0.3,65.81
1,8.1,1,29.5,0,0.5,8.95,5.54,0.3,44.79
1,18.6,1,52,0,0.5,11.65,5.54,0.3,69.99
1,8.2,1,27.5,0,0.5,6,5.54,0.3,39.84
1,16.5,1,52,0,0.5,11.65,5.54,0.3,69.99
1,19.6,1,52,0,0.5,11.65,5.54,0.3,69.99
2,10.05,1,29.5,0,0.5,7.17,5.54,0.3,43.01
1,21.79,1,52,0,0.5,11.67,5.54,0.3,70.01
3,18.08,1,52,0,0.5,11.67,5.54,0.3,70.01
1,11.05,1,34.5,0,0.5,8.17,5.54,0.3,49.01
1,11.07,1,36.5,0,0.5,8.57,5.54,0.3,51.41
2,17.4,1,52,0,0.5,11.65,5.54,0.3,69.99
1,10.57,1,30.5,0,0.5,7.37,5.54,0.3,44.21
2,11.6,1,38,0,0.5,8.87,5.54,0.3,53.21
2,9.78,1,33.5,0,0.5,7.97,5.54,0.3,47.81
1,15.51,1,52,0,0.5,10,5.54,0.3,68.34
1,17,1,52,0,0.5,6,5.54,0.3,64.34
1,12.61,1,40,0,0.5,9.27,5.54,0.3,55.61
1,15.47,1,45.5,0,0.5,12.96,5.54,0.3,64.8
1,9.05,1,25.5,0,0.5,6.37,5.54,0.3,38.21
1,17.8,1,52,0,0.5,11.65,5.54,0.3,69.99
2,10.52,1,31,0,0.5,6.75,5.54,0.3,44.09
1,9.9,1,29.5,0,0.5,7.15,5.54,0.3,42.99
1,11.4,1,36.5,0,0.5,8.55,5.54,0.3,51.39
1,8.3,1,23.5,0,0.5,5.97,5.54,0.3,35.81
2,11.93,1,35.5,0,0.5,8.37,5.54,0.3,50.21
2,20.42,1,52,0,0.5,6,5.54,0.3,64.34
2,12.01,1,36,0,0.5,8.47,5.54,0.3,50.81
2,13,1,39,0,0.5,9.05,5.54,0.3,54.39
2,10.5,1,31,0,0.5,7.45,5.54,0.3,44.79
1,5.39,1,22,0,0.5,5.67,5.54,0.3,34.01
2,9.18,1,28.5,0,0.5,10.45,5.54,0.3,45.29
1,9.32,1,30.5,0,0.5,7.37,5.54,0.3,44.21
1,17.12,1,52,0,0.5,9,5.54,0.3,67.34
1,9.2,1,26,0,0.5,6,5.54,0.3,38.34
1,17.6,1,52,0,0.5,11.65,5.54,0.3,69.99
1,20.2,1,52,0,0.5,11.65,5.54,0.3,69.99
1,11.7,1,36,0,0.5,8.45,5.54,0.3,50.79
1,7.4,1,21.5,0,0.5,6.96,5.54,0.3,34.8
1,12.1,1,40.5,0,0.5,4.16,5.54,0.3,51
2,12.87,1,43.5,0,0.5,2.16,5.54,0.3,52
1,9.7,1,29,0,0.5,7.05,5.54,0.3,42.39
1,17.9,1,52,0,0.5,10,5.54,0.3,68.34
2,20.1,1,52,0,0.5,5.66,5.54,0.3,64
2,9.6,1,34,0,0.5,12.1,5.54,0.3,52.44
1,19.3,1,52,0,0.5,11.65,5.54,0.3,69.99
1,8.55,1,25.5,0,0.5,6.37,5.54,0.3,38.21
2,12,1,42.5,0,0.5,14.65,5.54,0.3,63.49
2,8.6,1,27,0,0.5,6.65,5.54,0.3,39.99
2,9.4,1,32,0,0.5,5,5.54,0.3,43.34
1,16.77,1,52,0,0.5,11.67,5.54,0.3,70.01
1,12.24,1,37.5,0,0.5,8.77,5.54,0.3,52.61
1,17.49,1,52,0,0.5,14.58,5.54,0.3,72.92
1,12.3,1,39,0,0.5,11.3,5.54,0.3,56.64
1,4.6,1,20.5,0,0.5,6.71,5.54,0.3,33.55
1,12.1,1,39.5,0,0.5,9.15,5.54,0.3,54.99
1,8.7,1,32.5,0,0.5,9.71,5.54,0.3,48.55
1,12.4,1,37.5,0,0.5,8.75,5.54,0.3,52.59
3,17.32,1,52,0,0.5,11.67,5.54,0.3,70.01
2,9.7,1,32,0,0.5,6,5.54,0.3,44.34
1,8.7,1,35,0,0.5,8.25,5.54,0.3,49.59
1,20.51,1,52,0,0.5,11.67,5.54,0.3,70.01
1,10,1,37,0,0.5,4.33,5.54,0.3,47.67
1,11,1,37.5,0,0.5,5,5.54,0.3,48.84
1,19.4,1,52,0,0.5,7.66,5.54,0.3,66
1,12.3,1,41,0,0.5,9.45,5.54,0.3,56.79
1,13.2,1,36,0,0.5,1,5.54,0.3,43.34
2,11.3,1,37.5,0,0.5,8.75,5.54,0.3,52.59
1,20.8,1,52,0,0.5,5,5.54,0.3,63.34
1,19,1,52,0,0.5,11.65,5.54,0.3,69.99
1,17.7,1,52,0,0.5,5,5.54,0.3,63.34
2,10.1,1,34.5,0,0.5,12.25,5.54,0.3,53.09
1,11.16,1,37,0,0.5,8.67,5.54,0.3,52.01
3,16.45,1,52,0,0.5,14.58,5.54,0.3,72.92
1,14.67,1,44.5,0,0.5,12.71,5.54,0.3,63.55
1,10.7,1,32.5,0,0.5,9.7,5.54,0.3,48.54
1,12.24,1,36.5,0,0.5,8.57,5.54,0.3,51.41
2,12.5,1,36,0,0.5,6,5.54,0.3,48.34
1,12.92,1,41.5,0,0.5,9.57,5.54,0.3,57.41
